contest,caption,funny_votes,unfunny_votes,votes,category,has_question_mark,ends_with_punctuation,caption_length,model
760,Perhaps Monsieur should not have tried to order in French.,1292,2403,5354,Top 5 Unfunny,False,True,58,Human
760,You probably meant compote.,1213,1773,4422,Top 5 Funny,False,True,27,Human
760,Would monsieur care to sniff the lid?,962,1967,4092,Top 5 Unfunny,True,True,37,Human
760,What color was Madam’s retainer?,1115,2003,4532,Top 5 Unfunny,True,True,32,Human
760,What color was Madam’s retainer?,1115,2003,4532,Top 5 Funny,True,True,32,Human
760,Would monsieur care to sniff the lid?,962,1967,4092,Top 5 Funny,True,True,37,Human
760,It's curb to table.,1603,2512,6068,Top 5 Unfunny,False,True,19,Human
761,He says I don’t have to worry about returning the dish.,948,1419,3824,Top 5 Funny,False,True,55,Human
761,2nd prize was a weekend at Mara-Lago,804,1480,3317,Top 5 Unfunny,False,False,36,Human
761,He said he's welcoming us to the neighborhood. Do you remember moving?,878,1532,3628,Top 5 Unfunny,True,True,70,Human
761,This is embarrassing — Life ALSO gave us lemons.,866,1561,3769,Top 5 Unfunny,False,True,48,Human
761,"Try these, dear.  They are to die for.",851,1601,3282,Top 5 Unfunny,False,True,38,Human
761,He said he's welcoming us to the neighborhood. Do you remember moving?,878,1532,3628,Top 5 Funny,True,True,70,Human
761,Let’s hold out for Death by Chocolate .,1150,1752,4257,Top 5 Unfunny,False,True,39,Human
761,This is embarrassing — Life ALSO gave us lemons.,866,1561,3769,Top 5 Funny,False,True,48,Human
761,Let’s hold out for Death by Chocolate .,1150,1752,4257,Top 5 Funny,False,True,39,Human
761,"Honey, I believe your words were ‘I would die for some fresh squeezed lemonade.’",1000,1475,3784,Top 5 Funny,False,False,80,Human
762,It's not actually enough that you identify as a hamster.,1601,3023,6467,Top 5 Funny,False,True,56,Human
762,"Well for starters, you were 4 days late to the interview.",1491,2731,6364,Top 5 Funny,False,True,57,Human
762,"I understand you beat a hare, but this is a rat race",1434,2775,6020,Top 5 Unfunny,False,False,52,Human
762,"Well for starters, you were 4 days late to the interview.",1491,2731,6364,Top 5 Unfunny,False,True,57,Human
762,You'll be powering Texas.,1438,2684,5661,Top 5 Unfunny,False,True,25,Human
762,You're cold blooded.  You belong in upper management.,1537,2616,5860,Top 5 Unfunny,False,True,53,Human
762,You'll be powering Texas.,1438,2684,5661,Top 5 Funny,False,True,25,Human
762,"I understand you beat a hare, but this is a rat race",1434,2775,6020,Top 5 Funny,False,False,52,Human
762,It's not actually enough that you identify as a hamster.,1601,3023,6467,Top 5 Unfunny,False,True,56,Human
762,You're cold blooded.  You belong in upper management.,1537,2616,5860,Top 5 Funny,False,True,53,Human
763,I’ll give you a ballpark figure.,863,1680,3991,Top 5 Unfunny,False,True,32,Human
763,I can give you a ballpark estimate.,1033,1901,4608,Top 5 Unfunny,False,True,35,Human
763,You can use the loaner corn dog while you wait. Can you drive a stick?,1849,2513,6018,Top 5 Funny,True,True,70,Human
763,When does it knock worst?,1190,2019,4510,Top 5 Unfunny,True,True,25,Human
763,When does it knock worst?,1190,2019,4510,Top 5 Funny,True,True,25,Human
763,How long have you been driving with the Check Condiment light on?,1127,1998,4757,Top 5 Funny,True,True,65,Human
763,I can give you a ballpark estimate.,1033,1901,4608,Top 5 Funny,False,True,35,Human
763,"Yeah, we’ve got the part you need, but its only sold in packages of eight.",915,1621,3783,Top 5 Funny,False,True,74,Human
763,You can use the loaner corn dog while you wait. Can you drive a stick?,1849,2513,6018,Top 5 Unfunny,True,True,70,Human
763,How long have you been driving with the Check Condiment light on?,1127,1998,4757,Top 5 Unfunny,True,True,65,Human
764,No sage advice. This is more of a think tank.,810,1392,3448,Top 5 Funny,False,True,45,Human
764,"Congratulations, you have just completed step two of Spirit Airline's refund policy.",1069,1778,3962,Top 5 Funny,False,True,84,Human
764,Your parents lied to you about my death.,795,1481,3432,Top 5 Unfunny,False,True,40,Human
764,"If you're from Uber Eats, just sprinkle it in.",805,1049,2886,Top 5 Funny,False,True,46,Human
764,"Yes, I really can talk. You have two questions left.",805,1569,3730,Top 5 Funny,False,True,52,Human
764,Your parents lied to you about my death.,795,1481,3432,Top 5 Funny,False,True,40,Human
764,"Congratulations, you have just completed step two of Spirit Airline's refund policy.",1069,1778,3962,Top 5 Unfunny,False,True,84,Human
764,"Yes, I really can talk. You have two questions left.",805,1569,3730,Top 5 Unfunny,False,True,52,Human
764,Bad timing.  The swami's at his place on Nantucket.,772,1522,3061,Top 5 Unfunny,False,True,51,Human
764,This is the last time I feed someone's fish while they're on vacation.,767,1473,3251,Top 5 Unfunny,False,True,70,Human
765,That’s nothing… This used to be Florida.,725,1560,3431,Top 5 Funny,False,True,40,Human
765,I wished for an ice cold BEER.,786,1606,3508,Top 5 Funny,False,True,30,Human
765,I'm afraid that this IS the South Pole.,574,1363,2941,Top 5 Unfunny,False,True,39,Human
765,What a coincidence.  I'm bipolar!,748,1431,3118,Top 5 Unfunny,False,True,33,Human
765,Fabulous. You brought ice”,666,1514,3400,Top 5 Unfunny,False,False,26,Human
765,That’s nothing… This used to be Florida.,725,1560,3431,Top 5 Unfunny,False,True,40,Human
765,I wished for an ice cold BEER.,786,1606,3508,Top 5 Unfunny,False,True,30,Human
765,What a coincidence.  I'm bipolar!,748,1431,3118,Top 5 Funny,False,True,33,Human
765,Damn.  I literally said I'd deny climate change until it comes and bites me in the ass.,797,1308,2965,Top 5 Funny,False,True,87,Human
765,It was then that Marcus realized that his message in a bottle requesting beer and ice may have contained a single yet crucial typo.,806,996,2499,Top 5 Funny,False,True,131,Human
766,I sent my wife up an hour ago about the noise. Have you seen her?,987,1831,4218,Top 5 Unfunny,True,True,65,Human
766,"Yes, I'm sure the noise is coming from your apartment!",1071,2172,4904,Top 5 Unfunny,False,True,54,Human
766,"Well played, Fran. The tuba will be gone by morning.",1732,2567,6237,Top 5 Unfunny,False,True,52,Human
766,"Yes, I'm pretty sure the noise is coming from your apartment.""",893,1630,3961,Top 5 Funny,False,False,62,Human
766,I sent my wife up an hour ago about the noise. Have you seen her?,987,1831,4218,Top 5 Funny,True,True,65,Human
766,I hope my knocking on your door for the last 20 minutes didn't disturb you.,943,1671,3945,Top 5 Funny,False,True,75,Human
766,This is the only time I would consider myself anti-vacs,793,1688,3562,Top 5 Unfunny,False,False,55,Human
766,"Well played, Fran. The tuba will be gone by morning.",1732,2567,6237,Top 5 Funny,False,True,52,Human
766,"Yes, I'm sure the noise is coming from your apartment!",1071,2172,4904,Top 5 Funny,False,True,54,Human
766,I hope my knocking on your door for the last 20 minutes didn't disturb you.,943,1671,3945,Top 5 Unfunny,False,True,75,Human
767,I think I got the waiter’s attention.,784,1536,3367,Top 5 Unfunny,False,True,37,Human
767,My biggest fan was my late husband.,827,1277,3087,Top 5 Unfunny,False,True,35,Human
767,You seem really nice - most of the guys I date are clowns.,1419,1891,4798,Top 5 Unfunny,False,True,58,Human
767,"Now, pull the tablecloth!",821,1400,3202,Top 5 Unfunny,False,True,25,Human
767,Okay on three yank on the table cloth.,647,1352,2976,Top 5 Unfunny,False,True,38,Human
767,"Of course, I'm vaccinated.  Do you think I'm crazy?",647,1222,2691,Top 5 Funny,True,True,51,Human
767,I think I got the waiter’s attention.,784,1536,3367,Top 5 Funny,False,True,37,Human
767,My biggest fan was my late husband.,827,1277,3087,Top 5 Funny,False,True,35,Human
767,"Now, pull the tablecloth!",821,1400,3202,Top 5 Funny,False,True,25,Human
767,You seem really nice - most of the guys I date are clowns.,1419,1891,4798,Top 5 Funny,False,True,58,Human
768,"Serve, quick, before this moron rescues me again!",916,1748,3862,Top 5 Funny,False,True,49,Human
768,"He may be here to protect, but I'm here to serve!",1110,1738,4131,Top 5 Funny,False,True,49,Human
768,Funny how he never rescues you when you're winning.,1245,2001,5021,Top 5 Funny,False,True,51,Human
768,"If you win, you get a husband.  If I win, I get lunch.",816,1552,3649,Top 5 Unfunny,False,True,54,Human
768,I liked him better when he was a frog.,956,1532,3822,Top 5 Unfunny,False,True,38,Human
768,"He may be here to protect, but I'm here to serve!",1110,1738,4131,Top 5 Unfunny,False,True,49,Human
768,Just introduce me as an old college flame,894,1434,3524,Top 5 Funny,False,False,41,Human
768,Funny how he never rescues you when you're winning.,1245,2001,5021,Top 5 Unfunny,False,True,51,Human
768,"Serve, quick, before this moron rescues me again!",916,1748,3862,Top 5 Unfunny,False,True,49,Human
768,I liked him better when he was a frog.,956,1532,3822,Top 5 Funny,False,True,38,Human
769,"…yeah, we ordered from the wrong Amazon.",1526,2260,5198,Top 5 Unfunny,False,True,40,Human
769,What kind of dog was it?,1867,3201,6898,Top 5 Unfunny,True,True,24,Human
769,What kind of dog was it?,1867,3201,6898,Top 5 Funny,True,True,24,Human
769,"The books under him are for sale too, but they cost an arm and a leg.",1041,1864,4066,Top 5 Unfunny,False,True,69,Human
769,"…yeah, we ordered from the wrong Amazon.",1526,2260,5198,Top 5 Funny,False,True,40,Human
769,"His favorite book is A Farewell to Arms, so don't get too close.",2144,2797,7006,Top 5 Funny,False,True,64,Human
769,It's not really a book signing.  More of an eat and greet.,1176,1789,4379,Top 5 Funny,False,True,58,Human
769,"Trying to make it feel more like Amazon. I mean, the Amazon.",1936,1348,4228,Top 5 Funny,False,True,60,Human
769,It's not really a book signing.  More of an eat and greet.,1176,1789,4379,Top 5 Unfunny,False,True,58,Human
769,"His favorite book is A Farewell to Arms, so don't get too close.",2144,2797,7006,Top 5 Unfunny,False,True,64,Human
770,"I found them Sir. No, they don't want to extend their vehicle's warranty.",1249,1713,4088,Top 5 Funny,False,True,73,Human
770,This was a molehill until your lawyer got involved.,845,1445,3388,Top 5 Funny,False,True,51,Human
770,I guess I misunderstood when you said your legal problems were behind you.,818,1351,3376,Top 5 Unfunny,False,True,74,Human
770,"I guess ""trail lawyer"" wasn't a typo after all.",1297,1739,4466,Top 5 Funny,False,True,47,Human
770,"I guess ""trail lawyer"" wasn't a typo after all.",1297,1739,4466,Top 5 Unfunny,False,True,47,Human
770,"I found them Sir. No, they don't want to extend their vehicle's warranty.",1249,1713,4088,Top 5 Unfunny,False,True,73,Human
770,This was a molehill until your lawyer got involved.,845,1445,3388,Top 5 Unfunny,False,True,51,Human
770,He's an adventure capitalist.,922,1418,3632,Top 5 Unfunny,False,True,29,Human
770,He's an adventure capitalist.,922,1418,3632,Top 5 Funny,False,True,29,Human
770,I guess I misunderstood when you said your legal problems were behind you.,818,1351,3376,Top 5 Funny,False,True,74,Human
771,"When you told me your ex wanted every last dime, I had no idea she would take it this far.",814,1385,3268,Top 5 Unfunny,False,True,90,Human
771,"Now I think about it, my keys might actually be in my bag.",634,1278,3008,Top 5 Unfunny,False,True,58,Human
771,They're still looking for votes.,716,1288,2757,Top 5 Funny,False,True,32,Human
771,This is  not what I meant when I said I was looking for change.,643,1167,2775,Top 5 Funny,False,True,63,Human
771,They're still looking for votes.,716,1288,2757,Top 5 Unfunny,False,True,32,Human
771,Dating is such a minefield.,953,1872,3978,Top 5 Unfunny,False,True,27,Human
771,I’ll bet they can’t even detect irony.,598,1211,2572,Top 5 Unfunny,False,True,38,Human
771,Just admit you never bought a ring.,662,1191,2677,Top 5 Funny,False,True,35,Human
771,"When you told me your ex wanted every last dime, I had no idea she would take it this far.",814,1385,3268,Top 5 Funny,False,True,90,Human
771,Dating is such a minefield.,953,1872,3978,Top 5 Funny,False,True,27,Human
772,This isn't what I meant when I said to go towards the light.,911,1623,3728,Top 5 Funny,False,True,60,Human
772,You wouldn’t do that if you could see yourself from behind.,744,1740,3648,Top 5 Unfunny,False,True,59,Human
772,You might want to throw on some clean underwear.,901,1809,3790,Top 5 Unfunny,False,True,48,Human
772,At least you died doing what you loved.,885,1832,4065,Top 5 Unfunny,False,True,39,Human
772,You wouldn’t do that if you could see yourself from behind.,744,1740,3648,Top 5 Funny,False,True,59,Human
772,Eat whatever you want. It’s a bus that kills you.,892,1663,3694,Top 5 Unfunny,False,True,49,Human
772,Eat whatever you want. It’s a bus that kills you.,892,1663,3694,Top 5 Funny,False,True,49,Human
772,You might want to throw on some clean underwear.,901,1809,3790,Top 5 Funny,False,True,48,Human
772,At least you died doing what you loved.,885,1832,4065,Top 5 Funny,False,True,39,Human
772,This isn't what I meant when I said to go towards the light.,911,1623,3728,Top 5 Unfunny,False,True,60,Human
773,Your first time in Australia?,654,1155,2651,Top 5 Funny,True,True,29,Human
773,„.dnos ǝɥʇ ɹǝpɹo ʇ’uoᗡ„,1245,1565,4022,Top 5 Funny,False,False,23,Human
773,"I guess I should have said ""cheers"" instead of ""bottoms up.""",624,1069,2647,Top 5 Funny,False,False,60,Human
773,I'm definitely ordering the sticky rice.,607,1103,2804,Top 5 Funny,False,True,40,Human
773,We should've ordered our drinks straight up.,606,1002,2385,Top 5 Funny,False,True,44,Human
773,„.dnos ǝɥʇ ɹǝpɹo ʇ’uoᗡ„,1245,1565,4022,Top 5 Unfunny,False,False,23,Human
773,Your first time in Australia?,654,1155,2651,Top 5 Unfunny,True,True,29,Human
773,I'm definitely ordering the sticky rice.,607,1103,2804,Top 5 Unfunny,False,True,40,Human
773,"I guess I should have said ""cheers"" instead of ""bottoms up.""",624,1069,2647,Top 5 Unfunny,False,False,60,Human
773,"If we order the apple turnover, we should be ok.",531,1033,2442,Top 5 Unfunny,False,True,48,Human
774,Could I borrow your Aye Phone?,730,2030,4035,Top 5 Unfunny,True,True,30,Human
774,"If you're waiting for your ship to come in, I wouldn't.",854,2279,4554,Top 5 Funny,False,True,55,Human
774,You're a sight for a sore eye.,937,2182,4722,Top 5 Funny,False,True,30,Human
774,"To be fair, you don't look like your profile picture either.",925,2089,4495,Top 5 Funny,False,True,60,Human
774,I could use some arrr and arrr.,899,2337,4598,Top 5 Funny,False,True,31,Human
774,They said it was a reorganization.  Then out came this plank.,854,1990,4280,Top 5 Funny,False,True,61,Human
774,I could use some arrr and arrr.,899,2337,4598,Top 5 Unfunny,False,True,31,Human
774,"If you're waiting for your ship to come in, I wouldn't.",854,2279,4554,Top 5 Unfunny,False,True,55,Human
774,You're a sight for a sore eye.,937,2182,4722,Top 5 Unfunny,False,True,30,Human
774,"To be fair, you don't look like your profile picture either.",925,2089,4495,Top 5 Unfunny,False,True,60,Human
