contest,ai_model,ai_caption,human_caption,semantic_similarity
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""","Grammatically, indeed it IS sleep with the fish, not 'fishes'.",0.014094932
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",So when are you two taking the plunge?,0.067142606
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",How was your flight in on United?,0.04012444
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",So Vito tells me you're leaving the organization.,0.08606221
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",So when are you two taking the plunge?,0.067142606
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",Our timeshare presentation will begin in about 5 minutes.,-0.011773126
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",I know this isn't the kind of farewell party you were expecting.,0.080459
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",How was your flight in on United?,0.04012444
568,claude,"""All these years and I never noticed the fine print - unlimited refills only valid while on premises.""",So Vito tells me you're leaving the organization.,0.08606221
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",Was that you banging inside the dryer?,0.30241627
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",You’re sleeping on the hanger tonight.,0.08626169
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",Now might be a good time to grab that sock behind the washer.,0.2766767
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""","Honey, why don’t you just try diet and exercise?",0.15598948
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",Now might be a good time to grab that sock behind the washer.,0.2766767
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",You’re sleeping on the hanger tonight.,0.08626169
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",I'm still taking you to the cleaners.,0.19537264
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",So it really did kill him to help with the ironing once in a while.,0.36942646
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""","Honey, why don’t you just try diet and exercise?",0.15598948
840,chatgpt (gpt-4o),"""Honey, the shirt press is one thing, but who asked you to iron out the kinks in our marriage?""",So it really did kill him to help with the ironing once in a while.,0.36942646
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",Was that you banging inside the dryer?,0.113223284
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",You’re sleeping on the hanger tonight.,0.16766685
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",Now might be a good time to grab that sock behind the washer.,0.1433924
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""","Honey, why don’t you just try diet and exercise?",0.011259628
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",Now might be a good time to grab that sock behind the washer.,0.1433924
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",You’re sleeping on the hanger tonight.,0.16766685
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",I'm still taking you to the cleaners.,0.18996158
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",So it really did kill him to help with the ironing once in a while.,0.15512511
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""","Honey, why don’t you just try diet and exercise?",0.011259628
840,claude,"""I told you we should have splurged for the deluxe lint trap upgrade.""",So it really did kill him to help with the ironing once in a while.,0.15512511
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""","PETA, Paw and Mary.",0.15284863
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""","They're all pretty good, except the fish...he just keeps playing scales.",0.43248305
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""",Less woofer?,0.13412201
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""",I hate it when they hit those high notes that only they can hear.,0.29725868
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""",A little more on the Woofer,0.17354509
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""","We should be able to finish the album today, as long as no one rings the doorbell.",0.15676348
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""",That is the only band we could get to play at Trump rally.,0.2807768
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""",A little more on the Woofer,0.17354509
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""","They're all pretty good, except the fish...he just keeps playing scales.",0.43248305
723,chatgpt (gpt-4o),"""The band's sound really evolved once they added Fish to the lineup.""","We should be able to finish the album today, as long as no one rings the doorbell.",0.15676348
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""","PETA, Paw and Mary.",0.08751183
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""","They're all pretty good, except the fish...he just keeps playing scales.",0.21835563
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""",Less woofer?,0.011198074
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""",I hate it when they hit those high notes that only they can hear.,0.16751398
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""",A little more on the Woofer,0.10255219
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""","We should be able to finish the album today, as long as no one rings the doorbell.",0.21988466
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""",That is the only band we could get to play at Trump rally.,0.20833033
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""",A little more on the Woofer,0.10255219
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""","They're all pretty good, except the fish...he just keeps playing scales.",0.21835563
723,claude,"""And for my next number, I'll need a volunteer from the audience to play the kazoo!""","We should be able to finish the album today, as long as no one rings the doorbell.",0.21988466
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",Gonna wash that man right outta my hair!,0.27246457
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",Ok you can go down one more time but then you have to save me,0.09599078
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",I 'm gonna wash that man right out of my hair.,0.3003728
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""","My conditioner said it would give me extra body, but I didn't expect it to be yours.",0.16512838
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",It only grows each time Trump tells a lie.,0.10091083
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",Gonna wash that man right outta my hair!,0.27246457
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""","What part of ""Get out of my hair"" don't you understand?",0.37302142
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",I 'm gonna wash that man right out of my hair.,0.3003728
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""",Ok you can go down one more time but then you have to save me,0.09599078
673,chatgpt (gpt-4o),"""Honestly, Rapunzel, there's got to be an easier way to get an appointment at your salon.""","What part of ""Get out of my hair"" don't you understand?",0.37302142
673,claude,Hair Extensions Fit for a Queen,Gonna wash that man right outta my hair!,0.16080524
673,claude,Hair Extensions Fit for a Queen,Ok you can go down one more time but then you have to save me,0.040809162
673,claude,Hair Extensions Fit for a Queen,I 'm gonna wash that man right out of my hair.,0.19691323
673,claude,Hair Extensions Fit for a Queen,"My conditioner said it would give me extra body, but I didn't expect it to be yours.",0.2052263
673,claude,Hair Extensions Fit for a Queen,It only grows each time Trump tells a lie.,-0.010722583
673,claude,Hair Extensions Fit for a Queen,Gonna wash that man right outta my hair!,0.16080524
