contest,human_caption,chatgpt,claude,Who_won,Description
747,They never tell you the whole story behind those reverse mortgages.,0.11736523,-0.021284766,chatgpt,ChatGPT aligned more closely with human captions
747,You said your grandson made those brownies...?,0.09575407,0.2276636,claude,Claude aligned more closely with human captions
748,I can't stand working on an empty stomach.,0.19109188,0.1552028,chatgpt,ChatGPT aligned more closely with human captions
748,I thought you said the job was in Wales!,0.13983108,0.0902652,chatgpt,ChatGPT aligned more closely with human captions
748,"It's slow now, but we'll be pooped by the end of the night.",0.19194454,0.07060389,chatgpt,ChatGPT aligned more closely with human captions
748,Not the return to inside dining I was expecting,0.2540196,0.08560833,chatgpt,ChatGPT aligned more closely with human captions
748,Study for six years in Paris and you're stuck in some rib joint.,0.13674428,0.121861,chatgpt,ChatGPT aligned more closely with human captions
748,Talk about being consumed by your work.,0.23602343,0.110417515,chatgpt,ChatGPT aligned more closely with human captions
748,This isn't what I thought a return to inside dining would look like.,0.2565365,0.10479394,chatgpt,ChatGPT aligned more closely with human captions
749,4B wants you to make her husband disappear.,0.09752617,0.1265798,claude,Claude aligned more closely with human captions
749,It's Tom's way of telling everyone I'm pregnant.,0.18895403,0.20165494,claude,Claude aligned more closely with human captions
749,The Johnsons would like to know if we've seen their rabbit.,0.42682582,0.6029393,claude,Claude aligned more closely with human captions
749,They’re not impressed. They say Mr. Renault two balconies below us is juggling three penguins and a brick of Gorgonzola.,0.15536615,0.18305849,claude,Claude aligned more closely with human captions
749,"You've got two million followers, Frank, but most of them are rabbits.",0.53995067,0.32144535,chatgpt,ChatGPT aligned more closely with human captions
749,"[Texting]...he poured me a glass of wine, took me out onto his balcony and said 'this is where the magic happens.' """,0.17813174,0.33830914,claude,Claude aligned more closely with human captions
750,Do you remember what the missing one looked like?,0.07593835,0.20156935,claude,Claude aligned more closely with human captions
750,"Every night when I try to sleep, I can't stop thinking about work.",0.013080279,0.01713443,claude,Claude aligned more closely with human captions
750,"Ewe, ewe. ewe. That's all we ever talk about.",0.14344244,0.08154713,chatgpt,ChatGPT aligned more closely with human captions
750,It’s good to be back in the field. It just wasn’t the same working from home.,0.008965297,0.028345874,claude,Claude aligned more closely with human captions
750,"Remember Dave, Rule #1: Never Count Them. Dave? Dave?",0.0813442,0.109320186,claude,Claude aligned more closely with human captions
750,Remember to check for faces—I once barked at a cotton bale for hours.,0.21572039,0.3294089,claude,Claude aligned more closely with human captions
750,This job is much ado about mutton.,0.13686463,0.13724643,claude,Claude aligned more closely with human captions
751,I had to break up with my last boyfriend because he was a prick.,0.14086036,0.14267693,claude,Claude aligned more closely with human captions
751,"If you jump up and down, it starts snowing.",0.013227852,0.07026154,claude,Claude aligned more closely with human captions
751,"If you see a fork in the road, avoid it.",0.0557325,0.22528589,claude,Claude aligned more closely with human captions
751,"It would never work...
we move in different circles.",0.15691961,0.20656273,claude,Claude aligned more closely with human captions
751,My fish says you get used to it.,0.1438596,0.06648827,chatgpt,ChatGPT aligned more closely with human captions
751,"Well it’s clear this is a dream, no one is looking at their phone.",0.10532621,0.12162877,claude,Claude aligned more closely with human captions
752,"Be careful, the one behind us is unabridged.",0.17665562,-0.07156611,chatgpt,ChatGPT aligned more closely with human captions
752,Don't give them anything. It only encourages sequels.,0.25229776,0.19788846,chatgpt,ChatGPT aligned more closely with human captions
752,I wish they'd stop calling us 'spineless.',0.16493963,0.06854192,chatgpt,ChatGPT aligned more closely with human captions
752,Just keep walking and act illiterate.,0.16289416,0.07349111,chatgpt,ChatGPT aligned more closely with human captions
752,Just play it cool and whatever you do don’t say the movie was better .,0.13380414,0.0914111,chatgpt,ChatGPT aligned more closely with human captions
752,They all appear to be runaway bestsellers.,0.16685206,0.1458935,chatgpt,ChatGPT aligned more closely with human captions
752,"Uh-oh, it’s a novel virus.",0.11423764,0.036083873,chatgpt,ChatGPT aligned more closely with human captions
752,we're literally surrounded,0.2547664,0.017534304,chatgpt,ChatGPT aligned more closely with human captions
753,Catch you later.,0.16999185,0.10267264,chatgpt,ChatGPT aligned more closely with human captions
753,Hit me again with your cart and I'll hunt you down until the day I die.,0.21432307,0.14504555,chatgpt,ChatGPT aligned more closely with human captions
753,I chased you down for 700 pages and now I run into you in the cereal aisle?,0.17484888,0.22096235,claude,Claude aligned more closely with human captions
753,"If anyone asks, you’re my support animal.",0.14204153,0.108858705,chatgpt,ChatGPT aligned more closely with human captions
753,It was Melville who called you a dick.,0.34115052,0.07953598,chatgpt,ChatGPT aligned more closely with human captions
753,My therapist says you’re a metaphor.,0.09227907,0.0764758,chatgpt,ChatGPT aligned more closely with human captions
754,After you - I’m out of shape.,0.17869794,0.1989711,claude,Claude aligned more closely with human captions
754,I’m not sure the department knows what diversity in the workplace really means.,0.15770271,0.18046762,claude,Claude aligned more closely with human captions
754,"Wait, is the call for Times Square or Columbus Circle?",0.09711045,0.17316198,claude,Claude aligned more closely with human captions
754,What if I don't identify with either?,0.037809663,0.09138782,claude,Claude aligned more closely with human captions
754,"Whoa, the new recruit went down the laundry chute.",0.18726915,0.2971042,claude,Claude aligned more closely with human captions
755,I just can’t get past the difference in our ages.,0.058518875,0.124838084,claude,Claude aligned more closely with human captions
755,"Kevin, at some point you're going to have to shave and go back into the office",0.10760902,0.15225784,claude,Claude aligned more closely with human captions
755,"Myles, the pandemic is ending.  You should try to find your pants.",0.1731222,0.19378497,claude,Claude aligned more closely with human captions
755,"Of course everything's locally sourced.  Where else is there?""",0.12680243,0.051992923,chatgpt,ChatGPT aligned more closely with human captions
755,So what am I then? Ancient history?,0.069268234,0.009669665,chatgpt,ChatGPT aligned more closely with human captions
755,The restroom is just down the hall and anywhere you want.,0.17065792,-0.010647465,chatgpt,ChatGPT aligned more closely with human captions
755,You knew I was a Neanderthal when you married me.,0.15657917,0.045558315,chatgpt,ChatGPT aligned more closely with human captions
756,"And just when I finally got comfortable in my own skin, she repainted the bedroom.",0.23883764,0.27253598,claude,Claude aligned more closely with human captions
756,"If you’re still here, your time is up.",0.09304928,0.024244405,chatgpt,ChatGPT aligned more closely with human captions
756,I’m referring you to another therapist. I’m afraid I can’t see you any longer.,0.28742784,0.17482325,chatgpt,ChatGPT aligned more closely with human captions
756,"No, wait! I can change!",0.114463285,0.11841944,claude,Claude aligned more closely with human captions
756,"Yes, that’s impressive, but I’m talking about changing who you are on the inside.",0.19600824,0.21825922,claude,Claude aligned more closely with human captions
757,I thought partly cloudy with a chance of rage was a typo,0.12702958,0.2012298,claude,Claude aligned more closely with human captions
757,That reminds me. Your mother called.,0.22345944,0.29776448,claude,Claude aligned more closely with human captions
757,"They banned him from Twitter, but he’s still in the Cloud.",0.0618726,0.18233752,claude,Claude aligned more closely with human captions
757,Well it looks like my mother found out that you’re not Jewish.,0.0923156,0.047257654,chatgpt,ChatGPT aligned more closely with human captions
757,What the hell did you upload to the cloud?!,0.095878564,0.24346535,claude,Claude aligned more closely with human captions
758,Honey can you close the door? I’m in a meeting.,0.18320236,0.11415444,chatgpt,ChatGPT aligned more closely with human captions
758,I told you nobody would notice my missing pants.,0.14712366,0.22553952,claude,Claude aligned more closely with human captions
758,I’m secretary of the exterior.,0.23127572,0.26682332,claude,Claude aligned more closely with human captions
758,My company rehired me as an outside consultant.,0.07780199,0.1924501,claude,Claude aligned more closely with human captions
758,"Yes, Helen, I'll be home for lunch.",0.22072542,0.16829062,chatgpt,ChatGPT aligned more closely with human captions
759,"No, Jerry, I did not have a good weekend.",0.14082964,0.19576943,claude,Claude aligned more closely with human captions
759,There are two things certain in life: death and taxidermy.,0.16409287,0.069897205,chatgpt,ChatGPT aligned more closely with human captions
