contest,ai_model,ai_caption,human_caption,semantic_similarity,category_human,theme,svg_path
760,Claude,"So you're telling me the new open office floor plan reduces collaboration?""

The cartoon humorously juxtaposes a typical corporate buzzword phrase about open offices increasing collaboration with an absurd visual of employees literally walled off from each other in what appears to be a prison or interrogation setting.",Would monsieur care to sniff the lid?,0.10100612,Top 5 Funny,psychology,similarity_values/760.svg
760,Claude,"So you're telling me the new open office floor plan reduces collaboration?""

The cartoon humorously juxtaposes a typical corporate buzzword phrase about open offices increasing collaboration with an absurd visual of employees literally walled off from each other in what appears to be a prison or interrogation setting.",Would monsieur care to sniff the lid?,0.10100612,Top 5 Unfunny,psychology,similarity_values/760.svg
760,Claude,"So you're telling me the new open office floor plan reduces collaboration?""

The cartoon humorously juxtaposes a typical corporate buzzword phrase about open offices increasing collaboration with an absurd visual of employees literally walled off from each other in what appears to be a prison or interrogation setting.","If you don't already, you should have reservations.",0.05514978,Top 5 Unfunny,psychology,similarity_values/760.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',Let’s hold out for Death by Chocolate .,0.6461624,Top 5 Funny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',Let’s hold out for Death by Chocolate .,0.6461624,Top 5 Unfunny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',"Honey, I believe your words were ‘I would die for some fresh squeezed lemonade.’",0.33222985,Top 5 Funny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',He says I don’t have to worry about returning the dish.,0.07769724,Top 5 Funny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',He said he's welcoming us to the neighborhood. Do you remember moving?,0.018826654,Top 5 Funny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',He said he's welcoming us to the neighborhood. Do you remember moving?,0.018826654,Top 5 Unfunny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',This is embarrassing — Life ALSO gave us lemons.,0.18433982,Top 5 Funny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',This is embarrassing — Life ALSO gave us lemons.,0.18433982,Top 5 Unfunny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',"Try these, dear.  They are to die for.",0.18865228,Top 5 Unfunny,death,similarity_values/761.svg
761,ChatGPT (gpt-4o),I think we're being a bit too literal with this 'death by chocolate cake.',2nd prize was a weekend at Mara-Lago,0.05247189,Top 5 Unfunny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",Let’s hold out for Death by Chocolate .,0.42492577,Top 5 Funny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",Let’s hold out for Death by Chocolate .,0.42492577,Top 5 Unfunny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.","Honey, I believe your words were ‘I would die for some fresh squeezed lemonade.’",0.30493703,Top 5 Funny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",He says I don’t have to worry about returning the dish.,0.19706382,Top 5 Funny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",He said he's welcoming us to the neighborhood. Do you remember moving?,0.073445305,Top 5 Funny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",He said he's welcoming us to the neighborhood. Do you remember moving?,0.073445305,Top 5 Unfunny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",This is embarrassing — Life ALSO gave us lemons.,0.17896095,Top 5 Funny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",This is embarrassing — Life ALSO gave us lemons.,0.17896095,Top 5 Unfunny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.","Try these, dear.  They are to die for.",0.18957022,Top 5 Unfunny,death,similarity_values/761.svg
761,Claude,"I know you said 'bring out the cookies', but I think we should talk about portion control first.""

The cartoon humorously depicts the Grim Reaper, a skeletal personification of death, presenting a tray of what appear to be cookies or pastries to a surprised looking man and woman.",2nd prize was a weekend at Mara-Lago,0.025278348,Top 5 Unfunny,death,similarity_values/761.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",It's not actually enough that you identify as a hamster.,0.102687396,Top 5 Funny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",It's not actually enough that you identify as a hamster.,0.102687396,Top 5 Unfunny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",You're cold blooded.  You belong in upper management.,0.13353764,Top 5 Funny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",You're cold blooded.  You belong in upper management.,0.13353764,Top 5 Unfunny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.","Well for starters, you were 4 days late to the interview.",0.27603757,Top 5 Funny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.","Well for starters, you were 4 days late to the interview.",0.27603757,Top 5 Unfunny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",You'll be powering Texas.,0.22094649,Top 5 Funny,work,similarity_values/762.svg
762,ChatGPT (gpt-4o),"Look, Carl, you knew the risks when you signed up for the 'Weekend Warrior' program.",You'll be powering Texas.,0.22094649,Top 5 Unfunny,work,similarity_values/762.svg
