contest,caption,model,has_question_mark,ends_with_punctuation,caption_length,funny_votes,unfunny_votes,votes,category,source
801,Hah. Now it’s only taxes.,Human,False,True,25,372,833,1691,Top 5 Funny,human
801,What do you mean I don’t have time for another game?,Human,True,True,52,750,1569,3270,Top 5 Unfunny,human
801,Hold up! You can’t take my pieces by just claiming their time has come.,Human,False,True,71,387,1096,2091,Top 5 Unfunny,human
801,"Winners keepers, losers reapers.""",Human,False,False,33,387,1037,1968,Top 5 Unfunny,human
801,Grim loser is more like it.,Human,False,True,27,397,989,2010,Top 5 Unfunny,human
801,"Whadda ya mean, “it’s my last move?!”",Human,True,False,37,360,964,1945,Top 5 Unfunny,human
801,"Winners keepers, losers reapers.""",Human,False,False,33,387,1037,1968,Top 5 Funny,human
801,Grim loser is more like it.,Human,False,True,27,397,989,2010,Top 5 Funny,human
802,Funny how we never get the same delivery guy.,Human,False,True,45,872,1602,3645,Top 5 Unfunny,human
802,"When you guys called saying you were high and craving pizza, I was picturing something else.",Human,False,True,92,997,1860,4088,Top 5 Unfunny,human
802,Why aren't you guys getting the large anymore?  And where's Frank?,Human,True,True,66,1204,2269,4888,Top 5 Funny,human
802,We usually don’t deliver above 82nd Street.,Human,False,True,43,1108,1878,4351,Top 5 Unfunny,human
802,Why aren't you guys getting the large anymore?  And where's Frank?,Human,True,True,66,1204,2269,4888,Top 5 Unfunny,human
802,Try not to drop this one.,Human,False,True,25,1127,2433,5232,Top 5 Unfunny,human
802,This is from the ladies over there on the 40th floor balcony,Human,False,False,60,929,1538,3634,Top 5 Funny,human
802,"When you guys called saying you were high and craving pizza, I was picturing something else.",Human,False,True,92,997,1860,4088,Top 5 Funny,human
802,We usually don’t deliver above 82nd Street.,Human,False,True,43,1108,1878,4351,Top 5 Funny,human
802,Try not to drop this one.,Human,False,True,25,1127,2433,5232,Top 5 Funny,human
803,It's all driveway miles.,Human,False,True,24,975,1953,4531,Top 5 Funny,human
803,The previous owner outgrew it.,Human,False,True,30,940,2065,4685,Top 5 Funny,human
803,"So, we ran your credit report...",Human,False,True,32,895,1728,3844,Top 5 Funny,human
803,And it is 100% guaranteed to stop your teenagers from asking to borrow the car.,Human,False,True,79,880,1284,3184,Top 5 Funny,human
803,The previous owner outgrew it.,Human,False,True,30,940,2065,4685,Top 5 Unfunny,human
803,They're mostly driveway miles.,Human,False,True,30,871,2012,4607,Top 5 Unfunny,human
803,"Okay I'll grab some crayons and get started on the paper work. """,Human,False,False,64,1157,1678,4230,Top 5 Unfunny,human
803,"So, we ran your credit report...",Human,False,True,32,895,1728,3844,Top 5 Unfunny,human
803,"Okay I'll grab some crayons and get started on the paper work. """,Human,False,False,64,1157,1678,4230,Top 5 Funny,human
803,It's all driveway miles.,Human,False,True,24,975,1953,4531,Top 5 Unfunny,human
804,You're home early.,Human,False,True,18,728,1094,2580,Top 5 Funny,human
804,"Quick! What has 4 heads, 3 tails, no dignity and desperately needs a martini?",Human,True,True,77,563,1373,2741,Top 5 Unfunny,human
804,Please tell me that the wet spot on my back is from the fishbowl.,Human,False,True,65,627,1373,2924,Top 5 Unfunny,human
804,And that’s how cryptocurrency works.,Human,False,True,36,682,1210,2636,Top 5 Funny,human
804,Please tell me that the wet spot on my back is from the fishbowl.,Human,False,True,65,627,1373,2924,Top 5 Funny,human
804,"Quick! What has 4 heads, 3 tails, no dignity and desperately needs a martini?",Human,True,True,77,563,1373,2741,Top 5 Funny,human
804,"if you can do that, i don’t see what’s stopping you from emptying the dishwasher",Human,False,False,80,540,1305,2611,Top 5 Unfunny,human
804,TAKE THE PICTURE TAKE THE PICTURE TAKE THE PICTURE!!!,Human,False,True,53,561,1291,2738,Top 5 Funny,human
804,We were all hoping for a treat tonight,Human,False,False,38,523,1408,2846,Top 5 Unfunny,human
804,TAKE THE PICTURE TAKE THE PICTURE TAKE THE PICTURE!!!,Human,False,True,53,561,1291,2738,Top 5 Unfunny,human
805,"Your husband is a movie star Debra, you knew that when you married him.",Human,False,True,71,529,1320,2754,Top 5 Unfunny,human
805,So I'm thinking next week we go back to Zoom.,Human,False,True,45,545,1320,2887,Top 5 Unfunny,human
805,I think it's time we address the 115-pound woman in the room.,Human,False,True,61,541,1346,2793,Top 5 Unfunny,human
805,I think he's been seeing the woman upstairs.,Human,False,True,44,730,1635,3455,Top 5 Unfunny,human
805,Let's end here. I know you have a plane to catch.,Human,False,True,49,825,1785,3728,Top 5 Unfunny,human
805,So I'm thinking next week we go back to Zoom.,Human,False,True,45,545,1320,2887,Top 5 Funny,human
805,"We'll end early, Mr. Kong. I understand you have a 'plane to catch.'",Human,False,False,68,547,1259,2597,Top 5 Funny,human
805,When we were dating he climbed a skyscraper for me—now I can’t even get him to take out the garbage.,Human,False,True,100,588,1084,2478,Top 5 Funny,human
805,I think he's been seeing the woman upstairs.,Human,False,True,44,730,1635,3455,Top 5 Funny,human
805,Let's end here. I know you have a plane to catch.,Human,False,True,49,825,1785,3728,Top 5 Funny,human
806,Watch out.  Serfs are up.,Human,False,True,25,844,1835,3933,Top 5 Funny,human
806,Does this outfit make me look middle aged?,Human,True,True,42,825,1877,3967,Top 5 Funny,human
806,I’d say the toughest part is the chainmail Speedo.,Human,False,True,50,798,1663,3492,Top 5 Funny,human
806,"Dress for the job you want,not the job you have.",Human,False,True,48,798,1842,3967,Top 5 Funny,human
806,"Dress for the job you want,not the job you have.",Human,False,True,48,798,1842,3967,Top 5 Unfunny,human
806,Watch out.  Serfs are up.,Human,False,True,25,844,1835,3933,Top 5 Unfunny,human
806,Can I interest you in a one knight stand?,Human,True,True,41,915,1712,3668,Top 5 Unfunny,human
806,Hi. I’m Rusty.,Human,False,True,14,744,1694,3698,Top 5 Unfunny,human
806,Does this outfit make me look middle aged?,Human,True,True,42,825,1877,3967,Top 5 Unfunny,human
806,Can I interest you in a one knight stand?,Human,True,True,41,915,1712,3668,Top 5 Funny,human
807,It's a female.  She's asking for directions.,Human,False,True,44,594,1550,2659,Top 5 Funny,human
807,Our grant was awarded by a hedge fund.,Human,False,True,38,560,1379,2752,Top 5 Funny,human
807,We’ve decided the most intelligent ones never enter the maze at all.,Human,False,True,68,504,1199,2512,Top 5 Funny,human
807,It's a female.  She's asking for directions.,Human,False,True,44,594,1550,2659,Top 5 Unfunny,human
807,"Forget the experiment for a minute, where the hell has your mouth gone?",Human,True,True,71,625,1402,2664,Top 5 Unfunny,human
807,Our grant was awarded by a hedge fund.,Human,False,True,38,560,1379,2752,Top 5 Unfunny,human
807,"He should do well, he is a field mouse.",Human,False,True,39,446,1218,2517,Top 5 Unfunny,human
807,He’s still dizzy from the crop circles.,Human,False,True,39,495,1372,2389,Top 5 Unfunny,human
807,We use the males as a control group - they never ask for directions.,Human,False,True,68,738,1158,2672,Top 5 Funny,human
807,"Forget the experiment for a minute, where the hell has your mouth gone?",Human,True,True,71,625,1402,2664,Top 5 Funny,human
808,"Yeah, Florida was just getting too weird for us.",Human,False,True,48,1807,2211,5858,Top 5 Funny,human
808,"The U.S, Supreme Court repealed the law of gravity because it wasn't mentioned in the Constitution so we jut took off with it,",Human,False,False,126,1656,2078,5121,Top 5 Funny,human
808,We cut our trip to Earth short - great scenery but no sign of intelligent life.,Human,False,True,79,1579,2217,5501,Top 5 Funny,human
808,We thought we'd try a Flying Object they could Identify.,Human,False,True,56,1528,2140,5357,Top 5 Funny,human
808,"No matter how far we go, your freaking parents always show up.",Human,False,True,62,1476,1895,5002,Top 5 Funny,human
808,It can probe six comfortably.,Human,False,True,29,1207,2614,5618,Top 5 Unfunny,human
808,Do you have any Grey Poupon?,Human,True,True,28,1082,2402,4934,Top 5 Unfunny,human
808,Take us to your dealer .,Human,False,True,24,1190,2353,5370,Top 5 Unfunny,human
808,We cut our trip to Earth short - great scenery but no sign of intelligent life.,Human,False,True,79,1579,2217,5501,Top 5 Unfunny,human
808,"Yeah, Florida was just getting too weird for us.",Human,False,True,48,1807,2211,5858,Top 5 Unfunny,human
809,Let’s stop here and call it a halfway house.,Human,False,True,44,748,1270,2947,Top 5 Funny,human
809,I regret the marble countertops,Human,False,False,31,548,996,2415,Top 5 Funny,human
809,I'm thinking of down-downsizing.,Human,False,True,32,543,1155,1931,Top 5 Funny,human
809,The only thing keeping up with the Kardashians are my glutes.,Human,False,True,61,778,1580,2663,Top 5 Funny,human
809,The only thing keeping up with the Kardashians are my glutes.,Human,False,True,61,778,1580,2663,Top 5 Unfunny,human
809,Let’s stop here and call it a halfway house.,Human,False,True,44,748,1270,2947,Top 5 Unfunny,human
809,I'm thinking of down-downsizing.,Human,False,True,32,543,1155,1931,Top 5 Unfunny,human
809,"You're right, the marble countertops would have been a mistake.",Human,False,True,63,445,1154,2520,Top 5 Unfunny,human
809,We really need to find a house sitter next time.,Human,False,True,48,504,1110,2471,Top 5 Unfunny,human
809,'Let me do the talking when your mother wakes up.',Human,False,False,50,539,880,2075,Top 5 Funny,human
810,"Sorry for the wait, but when he got in he hit all the buttons.",Human,False,True,62,561,1302,2339,Top 5 Unfunny,human
810,He thinks taking the freight elevator is body shaming.,Human,False,True,54,557,1312,2662,Top 5 Unfunny,human
810,"Everyone ignores the elephant in the room, but take one on the elevator and everyone has something to say.",Human,False,True,106,740,1335,2915,Top 5 Unfunny,human
810,The zoo wants me to work from home.,Human,False,True,35,768,1353,3008,Top 5 Unfunny,human
810,He thinks taking the freight elevator is body shaming.,Human,False,True,54,557,1312,2662,Top 5 Funny,human
810,"I’m okay. The five people in the back, not so much.",Human,False,True,51,668,1436,3113,Top 5 Unfunny,human
810,"I’m okay. The five people in the back, not so much.",Human,False,True,51,668,1436,3113,Top 5 Funny,human
810,"Everyone ignores the elephant in the room, but take one on the elevator and everyone has something to say.",Human,False,True,106,740,1335,2915,Top 5 Funny,human
810,The zoo wants me to work from home.,Human,False,True,35,768,1353,3008,Top 5 Funny,human
810,"Sorry for the wait, but when he got in he hit all the buttons.",Human,False,True,62,561,1302,2339,Top 5 Funny,human
811,"If Greenpeace shows up, act distressed.",Human,False,True,39,668,1451,3376,Top 5 Funny,human
811,That had better be a paper straw.,Human,False,True,33,741,1596,3655,Top 5 Funny,human
811,Everything I drink turns to blubber.,Human,False,True,36,906,1801,3831,Top 5 Funny,human
811,Of course I turned off echolocation. I'm on vacation!,Human,False,True,53,550,1010,2365,Top 5 Funny,human
811,Everything I drink turns to blubber.,Human,False,True,36,906,1801,3831,Top 5 Unfunny,human
811,That had better be a paper straw.,Human,False,True,33,741,1596,3655,Top 5 Unfunny,human
811,"If Greenpeace shows up, act distressed.",Human,False,True,39,668,1451,3376,Top 5 Unfunny,human
811,I told the aquarium we''ll be working remotely from now on.,Human,False,True,59,918,1450,3444,Top 5 Unfunny,human
811,I told the aquarium we''ll be working remotely from now on.,Human,False,True,59,918,1450,3444,Top 5 Funny,human
811,Ditch the drink.  The whale watchers are in sight.,Human,False,True,50,471,1219,2298,Top 5 Unfunny,human
812,I've started drinking out of the toilet again.,Human,False,True,46,1569,2115,5400,Top 5 Unfunny,human
812,Your office is the only place I’m allowed on the couch.,Human,False,True,55,617,1164,2817,Top 5 Unfunny,human
812,Please don't tell me to get off the couch,Human,False,False,41,545,1097,2466,Top 5 Unfunny,human
812,It's nice to have a place where I'm allowed on the couch.,Human,False,True,57,577,1040,2714,Top 5 Unfunny,human
812,"Pleasing people is all I know, but you wouldn't understand.",Human,False,True,59,851,804,2531,Top 5 Funny,human
812,It's like you can't even sniff someone's butt anymore.,Human,False,True,54,726,967,2615,Top 5 Funny,human
812,I've started drinking out of the toilet again.,Human,False,True,46,1569,2115,5400,Top 5 Funny,human
812,It's easy for you to say; you always land on your feet.,Human,False,True,55,715,894,2545,Top 5 Funny,human
812,I'm always barking up the wrong tree.,Human,False,True,37,908,1698,3817,Top 5 Unfunny,human
812,I'm always barking up the wrong tree.,Human,False,True,37,908,1698,3817,Top 5 Funny,human
813,"Sign the treaty, I’m out of quarters.",Human,False,True,37,718,1313,3111,Top 5 Funny,human
813,Let's go. Mommy doesn't have enough quarters to invade Russia.,Human,False,True,62,620,1401,3013,Top 5 Funny,human
813,I will give you no quarter.,Human,False,True,27,669,1497,3180,Top 5 Funny,human
813,"OK, one more ... but I'm not paying for a land war in Asia.",Human,False,True,59,457,1438,2747,Top 5 Unfunny,human
813,"Let’s go before you fall off 
and break a Bonaparte",Human,False,False,51,593,1472,2899,Top 5 Unfunny,human
813,I will give you no quarter.,Human,False,True,27,669,1497,3180,Top 5 Unfunny,human
813,"Let’s go before you fall off 
and break a Bonaparte",Human,False,False,51,593,1472,2899,Top 5 Funny,human
813,"You have a choice. Stay here and face the  harsh Russian winter with your entire army stranded and in disarray, or come home for lunch.",Human,False,True,135,606,1106,2612,Top 5 Funny,human
813,Get off before you develop a complex.,Human,False,True,37,503,1434,2860,Top 5 Unfunny,human
813,Now now don’t get short with me,Human,False,False,31,485,1455,2788,Top 5 Unfunny,human
814,"Hold on, I'm getting a call from another can -- but I think it's spam.""",Human,False,False,71,591,936,2198,Top 5 Funny,human
814,I'm on my landline.,Human,False,True,19,629,1398,3078,Top 5 Funny,human
814,"I'll call you back, I'm on the can.",Human,False,True,35,623,1080,2441,Top 5 Funny,human
814,Freddy?  From the fifth grade?,Human,True,True,30,549,1099,2477,Top 5 Unfunny,human
814,There's no cell service out here but fortunately I have a land line.,Human,False,True,68,528,1126,2609,Top 5 Unfunny,human
814,I'm on my landline.,Human,False,True,19,629,1398,3078,Top 5 Unfunny,human
814,"Before I send someone out there, please unplug the string from the back of your can then plug it firmly back in.",Human,False,True,112,1095,1546,3767,Top 5 Unfunny,human
